,IN_INTERNET_ALUNOS,IN_BANDA_LARGA,IN_REFEITORIO,IN_ESPACO_ATIVIDADE,IN_ACESSO_INTERNET_COMPUTADOR,TP_DEPENDENCIA,QT_MAT_FUND,TP_LOCALIZACAO,QT_PROF_PSICOLOGO,QT_PROF_PEDAGOGIA,QT_TRANSP_PUBLICO,QT_DOC_FUND
63579,0.0,1.0,1.0,9.0,0.0,2,0.0,1,0.0,0.0,155.0,0.0
63580,,,,,,2,,1,,,,
63581,0.0,1.0,0.0,1.0,0.0,3,13.0,2,0.0,0.0,0.0,1.0
63582,0.0,,0.0,0.0,0.0,3,29.0,2,0.0,0.0,0.0,2.0
63583,0.0,1.0,0.0,1.0,0.0,3,40.0,2,0.0,0.0,27.0,3.0
63584,0.0,1.0,0.0,1.0,0.0,3,134.0,1,0.0,1.0,1.0,6.0
63585,1.0,1.0,1.0,1.0,1.0,3,28.0,2,0.0,0.0,0.0,6.0
63586,0.0,1.0,0.0,1.0,0.0,3,49.0,2,0.0,1.0,91.0,3.0
63587,0.0,1.0,0.0,1.0,0.0,3,219.0,2,0.0,1.0,138.0,12.0
63588,0.0,1.0,0.0,1.0,0.0,3,42.0,2,0.0,1.0,15.0,2.0
63589,1.0,1.0,0.0,0.0,0.0,2,0.0,1,0.0,4.0,14.0,0.0
63590,0.0,1.0,0.0,0.0,0.0,4,150.0,1,0.0,0.0,0.0,7.0
63591,0.0,1.0,0.0,1.0,0.0,3,307.0,1,0.0,4.0,30.0,14.0
63592,0.0,1.0,0.0,1.0,0.0,3,218.0,1,0.0,2.0,0.0,9.0
63593,0.0,1.0,0.0,1.0,0.0,3,26.0,2,0.0,1.0,26.0,2.0
63594,0.0,1.0,1.0,0.0,0.0,3,17.0,2,0.0,0.0,0.0,2.0
63595,0.0,1.0,0.0,0.0,0.0,3,17.0,2,0.0,0.0,0.0,2.0
63596,0.0,1.0,0.0,0.0,0.0,3,37.0,2,0.0,0.0,0.0,2.0
63597,0.0,1.0,0.0,1.0,0.0,3,21.0,2,0.0,1.0,0.0,1.0
63598,0.0,1.0,0.0,1.0,0.0,3,105.0,1,0.0,1.0,0.0,5.0
63599,0.0,1.0,0.0,1.0,0.0,3,191.0,2,0.0,1.0,224.0,16.0
63600,0.0,1.0,0.0,0.0,0.0,3,78.0,2,0.0,0.0,81.0,5.0
63601,0.0,1.0,0.0,0.0,0.0,3,252.0,2,0.0,1.0,191.0,14.0
63602,0.0,0.0,0.0,1.0,0.0,3,133.0,1,0.0,1.0,1.0,6.0
63603,0.0,1.0,0.0,1.0,0.0,3,124.0,1,0.0,1.0,0.0,6.0
63604,0.0,1.0,0.0,0.0,0.0,3,260.0,1,0.0,2.0,96.0,21.0
63605,0.0,1.0,0.0,1.0,0.0,3,34.0,2,0.0,1.0,54.0,2.0
63606,0.0,1.0,0.0,1.0,0.0,3,74.0,2,0.0,1.0,15.0,5.0
63607,1.0,1.0,0.0,1.0,0.0,3,150.0,1,0.0,2.0,0.0,6.0
63608,0.0,1.0,0.0,0.0,0.0,3,51.0,2,0.0,0.0,0.0,4.0
63609,0.0,1.0,1.0,0.0,0.0,3,48.0,2,0.0,0.0,1.0,3.0
63610,0.0,1.0,0.0,1.0,0.0,3,50.0,2,0.0,1.0,117.0,2.0
63611,0.0,1.0,0.0,1.0,0.0,3,61.0,2,0.0,0.0,95.0,3.0
63612,0.0,,0.0,1.0,0.0,3,110.0,2,0.0,1.0,18.0,5.0
63613,0.0,1.0,1.0,1.0,0.0,3,413.0,1,1.0,1.0,322.0,21.0
63614,0.0,1.0,0.0,1.0,0.0,3,335.0,1,0.0,1.0,7.0,15.0
63615,0.0,1.0,0.0,1.0,0.0,3,47.0,2,0.0,0.0,0.0,2.0
63616,0.0,1.0,0.0,1.0,0.0,3,118.0,1,0.0,1.0,0.0,7.0
63617,0.0,1.0,0.0,1.0,0.0,3,242.0,1,0.0,1.0,0.0,10.0
63618,0.0,1.0,0.0,1.0,0.0,3,420.0,1,0.0,3.0,32.0,18.0
63619,0.0,1.0,0.0,1.0,0.0,3,355.0,1,0.0,1.0,3.0,17.0
63620,0.0,1.0,1.0,0.0,0.0,4,219.0,1,0.0,2.0,0.0,13.0
63621,0.0,1.0,0.0,1.0,0.0,3,95.0,1,0.0,1.0,5.0,5.0
63622,0.0,1.0,0.0,0.0,0.0,3,45.0,2,0.0,0.0,50.0,3.0
63623,0.0,1.0,0.0,0.0,0.0,3,121.0,1,0.0,1.0,59.0,6.0
63624,1.0,1.0,0.0,0.0,1.0,4,762.0,1,0.0,1.0,0.0,15.0
63625,0.0,1.0,1.0,9.0,0.0,2,64.0,1,0.0,2.0,0.0,8.0
63626,0.0,1.0,0.0,1.0,0.0,2,0.0,1,0.0,2.0,0.0,0.0
63627,1.0,1.0,1.0,1.0,1.0,2,12.0,1,0.0,0.0,0.0,11.0
63628,0.0,1.0,0.0,0.0,0.0,2,115.0,1,0.0,2.0,0.0,6.0
63629,1.0,1.0,0.0,0.0,1.0,2,56.0,1,0.0,2.0,0.0,5.0
63630,1.0,1.0,1.0,1.0,1.0,2,226.0,1,0.0,2.0,0.0,16.0
63631,1.0,0.0,0.0,0.0,1.0,2,0.0,1,0.0,1.0,0.0,0.0
63632,1.0,1.0,0.0,1.0,1.0,2,229.0,1,0.0,2.0,1.0,15.0
63633,0.0,1.0,0.0,0.0,0.0,2,144.0,1,0.0,1.0,0.0,13.0
63634,0.0,1.0,0.0,1.0,0.0,2,118.0,1,0.0,1.0,0.0,7.0
63635,0.0,1.0,1.0,0.0,0.0,3,813.0,1,0.0,0.0,0.0,43.0
63636,0.0,1.0,1.0,0.0,0.0,3,309.0,1,0.0,3.0,0.0,24.0
63637,0.0,1.0,0.0,9.0,0.0,3,200.0,1,1.0,0.0,0.0,16.0
63638,0.0,0.0,0.0,1.0,0.0,3,234.0,1,0.0,1.0,0.0,19.0
63639,0.0,1.0,1.0,9.0,0.0,3,188.0,1,0.0,3.0,0.0,12.0
63640,0.0,1.0,0.0,1.0,0.0,3,82.0,1,0.0,2.0,0.0,8.0
63641,0.0,1.0,0.0,1.0,0.0,3,134.0,1,0.0,2.0,0.0,10.0
63642,1.0,1.0,0.0,1.0,0.0,3,254.0,1,0.0,1.0,0.0,17.0
63643,0.0,1.0,1.0,0.0,0.0,3,110.0,1,0.0,1.0,0.0,12.0
63644,0.0,1.0,0.0,0.0,0.0,3,135.0,1,0.0,0.0,0.0,9.0
63645,0.0,1.0,1.0,0.0,0.0,3,0.0,1,0.0,1.0,0.0,0.0
63646,0.0,1.0,1.0,0.0,0.0,3,292.0,1,0.0,2.0,0.0,21.0
63647,0.0,1.0,0.0,0.0,0.0,3,172.0,1,0.0,3.0,0.0,11.0
63648,1.0,1.0,1.0,0.0,1.0,3,44.0,1,1.0,2.0,0.0,9.0
63649,0.0,1.0,0.0,1.0,0.0,3,85.0,1,0.0,2.0,0.0,8.0
63650,0.0,1.0,0.0,1.0,0.0,3,164.0,1,0.0,2.0,0.0,20.0
63651,1.0,1.0,0.0,1.0,0.0,3,211.0,1,0.0,3.0,0.0,10.0
63652,0.0,1.0,0.0,0.0,0.0,3,409.0,1,0.0,1.0,0.0,21.0
63653,0.0,0.0,0.0,0.0,0.0,4,181.0,1,0.0,0.0,0.0,12.0
63654,0.0,1.0,0.0,0.0,0.0,4,0.0,1,0.0,0.0,0.0,0.0
63655,0.0,1.0,0.0,0.0,0.0,4,72.0,1,0.0,1.0,0.0,3.0
63656,0.0,1.0,0.0,9.0,0.0,4,376.0,1,1.0,1.0,0.0,22.0
63657,0.0,1.0,0.0,0.0,0.0,4,28.0,1,0.0,0.0,0.0,3.0
63658,0.0,,0.0,0.0,0.0,4,104.0,1,0.0,1.0,0.0,5.0
63659,0.0,,1.0,1.0,0.0,2,0.0,1,0.0,1.0,67.0,0.0
63660,0.0,1.0,0.0,1.0,0.0,2,154.0,1,0.0,2.0,0.0,10.0
63661,1.0,1.0,0.0,1.0,1.0,2,93.0,1,0.0,0.0,72.0,9.0
63662,1.0,1.0,1.0,0.0,1.0,2,0.0,1,0.0,0.0,277.0,0.0
63663,1.0,1.0,1.0,0.0,1.0,2,7.0,1,0.0,2.0,125.0,9.0
63664,1.0,1.0,0.0,0.0,1.0,2,48.0,1,0.0,0.0,0.0,11.0
63665,1.0,1.0,0.0,1.0,1.0,2,80.0,1,1.0,0.0,0.0,16.0
63666,0.0,1.0,0.0,1.0,0.0,2,43.0,1,0.0,1.0,0.0,5.0
63667,0.0,1.0,0.0,9.0,0.0,2,61.0,1,0.0,0.0,0.0,9.0
63668,0.0,1.0,1.0,0.0,0.0,3,344.0,1,0.0,1.0,1.0,15.0
63669,0.0,1.0,0.0,0.0,0.0,3,77.0,1,0.0,1.0,46.0,9.0
63670,0.0,1.0,1.0,1.0,0.0,3,168.0,1,0.0,2.0,56.0,8.0
63671,0.0,1.0,1.0,0.0,0.0,3,109.0,1,0.0,4.0,3.0,7.0
63672,0.0,1.0,1.0,0.0,0.0,3,83.0,1,0.0,2.0,64.0,6.0
63673,0.0,1.0,0.0,1.0,0.0,3,0.0,1,0.0,1.0,0.0,0.0
63674,0.0,1.0,1.0,0.0,0.0,3,149.0,1,0.0,1.0,33.0,10.0
63675,1.0,1.0,1.0,0.0,1.0,3,162.0,1,0.0,1.0,72.0,10.0
63676,0.0,1.0,1.0,1.0,0.0,3,671.0,1,0.0,4.0,282.0,32.0
63677,1.0,1.0,0.0,0.0,1.0,3,383.0,1,0.0,2.0,0.0,17.0
63678,1.0,1.0,0.0,0.0,0.0,3,308.0,1,0.0,2.0,114.0,24.0
63679,0.0,1.0,1.0,0.0,0.0,3,492.0,1,1.0,4.0,0.0,25.0
63680,1.0,1.0,0.0,0.0,1.0,3,372.0,1,0.0,1.0,61.0,19.0
63681,0.0,1.0,1.0,1.0,0.0,3,505.0,1,0.0,0.0,1.0,24.0
63682,0.0,1.0,0.0,0.0,0.0,4,91.0,1,1.0,2.0,0.0,6.0
63683,0.0,1.0,1.0,1.0,0.0,3,0.0,2,0.0,1.0,5.0,0.0
63684,0.0,1.0,0.0,1.0,0.0,3,0.0,1,0.0,1.0,38.0,0.0
63685,0.0,1.0,1.0,1.0,0.0,3,0.0,1,0.0,2.0,1.0,0.0
63686,0.0,1.0,0.0,1.0,0.0,3,538.0,1,0.0,4.0,77.0,25.0
63687,0.0,1.0,0.0,1.0,0.0,3,23.0,2,0.0,2.0,29.0,2.0
63688,0.0,1.0,0.0,1.0,0.0,3,10.0,2,0.0,2.0,11.0,1.0
63689,1.0,1.0,1.0,1.0,0.0,3,25.0,2,0.0,2.0,72.0,2.0
63690,0.0,1.0,0.0,1.0,0.0,3,18.0,2,0.0,1.0,0.0,2.0
63691,0.0,1.0,0.0,1.0,0.0,3,59.0,2,0.0,1.0,67.0,4.0
63692,1.0,1.0,1.0,1.0,0.0,3,859.0,1,0.0,4.0,45.0,42.0
63693,1.0,1.0,1.0,1.0,0.0,3,403.0,1,0.0,4.0,69.0,22.0
63694,1.0,1.0,1.0,1.0,0.0,3,278.0,1,0.0,4.0,2.0,19.0
63695,1.0,1.0,1.0,1.0,0.0,3,76.0,2,0.0,1.0,121.0,5.0
63696,0.0,1.0,1.0,1.0,0.0,3,36.0,2,0.0,1.0,36.0,3.0
63697,1.0,1.0,0.0,9.0,1.0,2,0.0,1,0.0,1.0,533.0,0.0
63698,1.0,1.0,1.0,1.0,1.0,3,704.0,1,0.0,5.0,397.0,53.0
63699,0.0,1.0,1.0,1.0,0.0,3,244.0,2,0.0,3.0,61.0,8.0
63700,0.0,1.0,0.0,1.0,0.0,3,65.0,1,0.0,1.0,57.0,4.0
63701,0.0,,0.0,1.0,0.0,3,30.0,2,0.0,3.0,30.0,2.0
63702,1.0,1.0,1.0,1.0,1.0,3,58.0,2,0.0,3.0,124.0,5.0
63703,0.0,1.0,0.0,1.0,0.0,3,0.0,2,0.0,2.0,0.0,0.0
63704,1.0,1.0,1.0,1.0,0.0,3,504.0,1,0.0,3.0,330.0,28.0
63705,0.0,1.0,1.0,0.0,0.0,4,100.0,1,1.0,3.0,0.0,14.0
63706,1.0,1.0,1.0,0.0,1.0,4,44.0,1,0.0,0.0,0.0,6.0
63707,,,,,,2,,1,,,,
63708,1.0,1.0,1.0,0.0,1.0,2,220.0,1,0.0,2.0,2.0,6.0
63709,0.0,0.0,0.0,1.0,0.0,4,476.0,1,0.0,0.0,0.0,13.0
63710,1.0,1.0,0.0,0.0,1.0,4,633.0,1,1.0,5.0,0.0,29.0
63711,1.0,1.0,1.0,0.0,1.0,3,572.0,1,1.0,1.0,0.0,28.0
63712,1.0,1.0,1.0,1.0,1.0,3,293.0,1,1.0,1.0,3.0,19.0
63713,1.0,1.0,0.0,1.0,1.0,2,1149.0,1,0.0,15.0,8.0,53.0
63714,1.0,1.0,0.0,1.0,1.0,2,158.0,1,0.0,3.0,0.0,15.0
63715,1.0,1.0,0.0,9.0,0.0,2,0.0,1,0.0,0.0,1.0,0.0
63716,0.0,0.0,0.0,9.0,0.0,4,450.0,1,0.0,0.0,0.0,33.0
63717,1.0,1.0,1.0,1.0,1.0,4,417.0,1,1.0,3.0,0.0,23.0
63718,0.0,1.0,1.0,0.0,0.0,4,17.0,1,0.0,1.0,0.0,3.0
63719,1.0,1.0,1.0,0.0,1.0,4,377.0,1,3.0,5.0,0.0,39.0
63720,1.0,1.0,1.0,0.0,1.0,4,1060.0,1,0.0,13.0,0.0,50.0
63721,1.0,1.0,0.0,0.0,1.0,4,787.0,1,1.0,1.0,0.0,45.0
63722,0.0,1.0,1.0,0.0,0.0,3,0.0,1,0.0,1.0,0.0,0.0
63723,0.0,1.0,1.0,0.0,0.0,3,0.0,1,0.0,1.0,0.0,0.0
63724,0.0,1.0,1.0,0.0,0.0,3,0.0,1,0.0,1.0,0.0,0.0
63725,0.0,1.0,1.0,1.0,0.0,3,0.0,1,0.0,1.0,0.0,0.0
63726,0.0,1.0,1.0,0.0,0.0,3,0.0,1,0.0,1.0,0.0,0.0
63727,0.0,1.0,1.0,0.0,0.0,3,0.0,1,0.0,1.0,0.0,0.0
63728,0.0,1.0,1.0,0.0,0.0,3,0.0,1,0.0,1.0,0.0,0.0
63729,0.0,1.0,1.0,0.0,0.0,3,0.0,1,0.0,1.0,0.0,0.0
63730,0.0,1.0,1.0,1.0,0.0,3,0.0,1,0.0,1.0,0.0,0.0
63731,0.0,1.0,1.0,0.0,0.0,3,0.0,1,0.0,1.0,1.0,0.0
63732,0.0,1.0,1.0,0.0,0.0,3,0.0,1,0.0,0.0,0.0,0.0
63733,0.0,1.0,1.0,0.0,0.0,3,0.0,1,0.0,1.0,0.0,0.0
63734,0.0,1.0,1.0,1.0,0.0,3,0.0,1,0.0,1.0,0.0,0.0
63735,0.0,1.0,1.0,0.0,0.0,3,0.0,1,0.0,1.0,1.0,0.0
63736,1.0,0.0,0.0,1.0,1.0,3,751.0,1,1.0,1.0,0.0,32.0
63737,0.0,1.0,0.0,0.0,0.0,4,136.0,1,0.0,0.0,0.0,13.0
63738,0.0,1.0,0.0,0.0,0.0,4,231.0,1,1.0,4.0,0.0,18.0
63739,0.0,1.0,0.0,0.0,0.0,4,101.0,1,0.0,0.0,0.0,5.0
63740,1.0,1.0,1.0,0.0,1.0,4,94.0,1,1.0,2.0,0.0,13.0
63741,,,,,,2,,1,,,,
63742,1.0,1.0,1.0,1.0,1.0,2,221.0,1,0.0,0.0,0.0,13.0
63743,1.0,1.0,1.0,0.0,1.0,4,58.0,1,0.0,0.0,0.0,13.0
63744,1.0,1.0,1.0,0.0,1.0,4,628.0,1,0.0,7.0,0.0,23.0
63745,1.0,1.0,1.0,1.0,1.0,2,349.0,1,0.0,2.0,0.0,17.0
63746,1.0,1.0,0.0,0.0,1.0,2,67.0,1,0.0,1.0,0.0,5.0
63747,0.0,1.0,0.0,0.0,0.0,2,0.0,1,0.0,1.0,0.0,0.0
63748,0.0,1.0,0.0,1.0,0.0,2,295.0,1,0.0,0.0,0.0,18.0
63749,1.0,1.0,1.0,0.0,1.0,2,0.0,1,0.0,2.0,1.0,0.0
63750,0.0,1.0,0.0,0.0,0.0,2,0.0,1,0.0,1.0,0.0,0.0
63751,1.0,1.0,0.0,9.0,1.0,2,0.0,1,0.0,19.0,0.0,0.0
63752,1.0,1.0,0.0,1.0,1.0,2,52.0,1,0.0,24.0,0.0,13.0
63753,1.0,1.0,0.0,0.0,1.0,2,0.0,1,0.0,1.0,0.0,0.0
63754,1.0,1.0,1.0,1.0,9.0,2,0.0,1,0.0,2.0,0.0,0.0
63755,1.0,1.0,0.0,0.0,1.0,2,124.0,1,0.0,5.0,0.0,13.0
63756,1.0,1.0,1.0,1.0,1.0,2,153.0,1,0.0,4.0,1.0,13.0
63757,1.0,1.0,0.0,1.0,1.0,2,0.0,1,0.0,4.0,0.0,0.0
63758,1.0,1.0,1.0,0.0,1.0,2,0.0,1,0.0,5.0,0.0,0.0
63759,1.0,1.0,0.0,0.0,1.0,2,28.0,1,0.0,1.0,0.0,8.0
63760,1.0,1.0,0.0,1.0,1.0,2,0.0,1,0.0,5.0,0.0,0.0
63761,1.0,1.0,1.0,0.0,1.0,2,128.0,1,0.0,2.0,0.0,13.0
63762,0.0,1.0,1.0,1.0,0.0,2,123.0,1,0.0,1.0,94.0,11.0
63763,1.0,1.0,1.0,0.0,1.0,2,0.0,1,1.0,2.0,0.0,0.0
63764,1.0,1.0,1.0,0.0,1.0,2,0.0,1,0.0,0.0,0.0,0.0
63765,,,,,,2,,1,,,,
63766,0.0,1.0,0.0,1.0,0.0,2,138.0,1,0.0,1.0,0.0,10.0
63767,1.0,1.0,0.0,1.0,1.0,2,71.0,1,0.0,2.0,0.0,13.0
63768,1.0,1.0,1.0,1.0,1.0,2,23.0,1,1.0,5.0,0.0,7.0
63769,1.0,1.0,1.0,0.0,1.0,2,271.0,1,2.0,10.0,0.0,20.0
63770,1.0,1.0,1.0,1.0,1.0,2,0.0,1,0.0,0.0,4.0,0.0
63771,,,,,,2,,1,,,,
63772,1.0,1.0,1.0,0.0,0.0,2,128.0,1,0.0,2.0,0.0,12.0
63773,1.0,1.0,1.0,1.0,1.0,2,0.0,1,1.0,2.0,247.0,0.0
63774,1.0,1.0,1.0,1.0,1.0,2,0.0,1,0.0,1.0,0.0,0.0
63775,1.0,1.0,0.0,9.0,9.0,2,0.0,1,0.0,2.0,0.0,0.0
63776,1.0,1.0,1.0,0.0,1.0,2,0.0,1,0.0,1.0,0.0,0.0
63777,1.0,1.0,0.0,1.0,9.0,2,98.0,1,0.0,1.0,0.0,7.0
63778,1.0,1.0,0.0,0.0,1.0,2,234.0,1,0.0,3.0,1.0,13.0
63779,1.0,1.0,1.0,0.0,1.0,2,188.0,1,0.0,0.0,0.0,15.0
63780,1.0,1.0,0.0,1.0,1.0,2,61.0,1,0.0,0.0,0.0,8.0
63781,0.0,,0.0,1.0,0.0,2,89.0,1,0.0,1.0,0.0,6.0
63782,0.0,1.0,0.0,0.0,0.0,2,66.0,1,0.0,1.0,0.0,6.0
63783,1.0,1.0,1.0,1.0,1.0,2,125.0,1,0.0,6.0,0.0,10.0
63784,1.0,1.0,0.0,1.0,1.0,2,55.0,1,0.0,1.0,0.0,9.0
63785,0.0,1.0,0.0,9.0,0.0,2,128.0,1,1.0,1.0,0.0,8.0
63786,1.0,1.0,0.0,1.0,1.0,2,342.0,1,0.0,2.0,0.0,19.0
63787,0.0,1.0,1.0,0.0,0.0,2,196.0,1,0.0,5.0,0.0,13.0
63788,,,,,,2,,1,,,,
63789,1.0,1.0,0.0,1.0,1.0,2,131.0,1,1.0,3.0,1.0,16.0
63790,1.0,1.0,0.0,1.0,1.0,2,122.0,1,0.0,2.0,0.0,11.0
63791,0.0,1.0,1.0,0.0,0.0,3,0.0,1,0.0,1.0,0.0,0.0
63792,1.0,1.0,0.0,0.0,1.0,2,240.0,1,0.0,2.0,1.0,18.0
63793,0.0,1.0,0.0,0.0,0.0,2,270.0,1,0.0,2.0,7.0,17.0
63794,1.0,1.0,1.0,0.0,1.0,2,0.0,1,0.0,0.0,0.0,0.0
63795,1.0,1.0,1.0,1.0,1.0,2,350.0,1,0.0,2.0,0.0,18.0
63796,,,,,,2,,1,,,,
63797,0.0,1.0,1.0,0.0,0.0,2,78.0,1,0.0,2.0,0.0,6.0
63798,1.0,1.0,1.0,1.0,1.0,2,367.0,1,0.0,2.0,0.0,22.0
63799,1.0,1.0,0.0,1.0,1.0,2,264.0,1,0.0,2.0,0.0,16.0
63800,0.0,1.0,1.0,9.0,0.0,2,327.0,1,0.0,1.0,0.0,18.0
63801,1.0,1.0,0.0,0.0,1.0,2,87.0,1,0.0,0.0,0.0,11.0
63802,0.0,1.0,1.0,1.0,0.0,2,125.0,1,0.0,1.0,0.0,8.0
63803,0.0,1.0,0.0,1.0,0.0,2,257.0,1,0.0,10.0,0.0,18.0
63804,1.0,1.0,1.0,1.0,1.0,2,449.0,1,0.0,0.0,0.0,27.0
63805,1.0,1.0,1.0,1.0,1.0,2,0.0,1,0.0,2.0,0.0,0.0
63806,1.0,1.0,0.0,1.0,1.0,2,0.0,1,1.0,10.0,1.0,0.0
63807,0.0,1.0,1.0,0.0,0.0,2,0.0,1,1.0,1.0,0.0,0.0
63808,1.0,1.0,0.0,9.0,1.0,2,92.0,1,0.0,1.0,0.0,5.0
63809,1.0,1.0,1.0,1.0,0.0,2,147.0,1,0.0,1.0,0.0,22.0
63810,0.0,1.0,0.0,1.0,0.0,2,0.0,1,0.0,1.0,0.0,0.0
63811,0.0,1.0,0.0,0.0,0.0,2,62.0,1,0.0,1.0,0.0,5.0
63812,0.0,1.0,1.0,1.0,0.0,2,532.0,1,0.0,2.0,0.0,22.0
63813,0.0,1.0,1.0,0.0,0.0,2,258.0,1,0.0,0.0,0.0,15.0
63814,1.0,1.0,0.0,9.0,1.0,2,355.0,1,0.0,2.0,0.0,18.0
63815,1.0,1.0,0.0,1.0,1.0,2,46.0,1,0.0,1.0,1.0,9.0
63816,0.0,1.0,0.0,1.0,0.0,2,0.0,1,1.0,1.0,0.0,0.0
63817,1.0,1.0,1.0,0.0,1.0,2,0.0,1,0.0,1.0,0.0,0.0
63818,1.0,1.0,1.0,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0
63819,,,,,,2,,1,,,,
63820,0.0,1.0,1.0,0.0,0.0,2,52.0,1,0.0,0.0,0.0,5.0
63821,1.0,1.0,1.0,0.0,1.0,2,209.0,1,0.0,1.0,0.0,13.0
63822,,,,,,2,,1,,,,
63823,0.0,1.0,1.0,9.0,0.0,2,131.0,1,0.0,1.0,0.0,10.0
63824,1.0,1.0,1.0,1.0,1.0,2,0.0,1,0.0,10.0,0.0,0.0
63825,1.0,1.0,0.0,0.0,1.0,2,8.0,1,0.0,2.0,0.0,8.0
63826,,,,,,2,,1,,,,
63827,1.0,1.0,0.0,1.0,1.0,2,0.0,1,0.0,5.0,0.0,0.0
63828,1.0,1.0,1.0,9.0,9.0,2,62.0,1,0.0,5.0,0.0,12.0
63829,0.0,1.0,0.0,1.0,0.0,2,354.0,1,0.0,0.0,1.0,21.0
63830,0.0,1.0,0.0,0.0,0.0,4,99.0,1,1.0,1.0,0.0,5.0
63831,0.0,1.0,1.0,1.0,0.0,3,728.0,1,1.0,3.0,26.0,37.0
63832,1.0,1.0,1.0,1.0,1.0,3,379.0,1,0.0,2.0,0.0,24.0
63833,1.0,1.0,1.0,1.0,1.0,3,437.0,1,1.0,3.0,3.0,25.0
63834,1.0,1.0,1.0,1.0,0.0,3,213.0,1,1.0,3.0,0.0,15.0
63835,1.0,1.0,1.0,1.0,1.0,3,407.0,1,1.0,4.0,63.0,27.0
63836,1.0,1.0,1.0,1.0,1.0,3,1162.0,1,1.0,4.0,588.0,41.0
63837,0.0,1.0,1.0,1.0,0.0,3,1343.0,1,1.0,3.0,99.0,52.0
63838,1.0,1.0,1.0,1.0,0.0,3,438.0,1,1.0,2.0,0.0,25.0
63839,0.0,1.0,1.0,0.0,0.0,3,338.0,1,1.0,2.0,3.0,19.0
63840,1.0,1.0,1.0,9.0,1.0,3,606.0,1,1.0,0.0,0.0,25.0
63841,0.0,1.0,1.0,1.0,0.0,3,401.0,1,1.0,3.0,1.0,21.0
63842,0.0,1.0,1.0,1.0,0.0,3,548.0,1,0.0,2.0,0.0,29.0
63843,1.0,1.0,1.0,0.0,1.0,3,599.0,1,0.0,2.0,545.0,34.0
63844,1.0,1.0,1.0,1.0,0.0,3,708.0,1,0.0,3.0,53.0,30.0
63845,1.0,1.0,1.0,1.0,1.0,3,223.0,1,1.0,3.0,6.0,13.0
63846,1.0,1.0,1.0,1.0,1.0,3,295.0,1,2.0,3.0,4.0,18.0
63847,1.0,1.0,1.0,0.0,1.0,3,347.0,1,0.0,1.0,0.0,26.0
63848,0.0,1.0,1.0,0.0,0.0,3,580.0,1,0.0,2.0,7.0,26.0
63849,1.0,1.0,1.0,0.0,1.0,3,855.0,1,1.0,3.0,0.0,45.0
63850,0.0,1.0,1.0,0.0,0.0,3,256.0,1,1.0,1.0,0.0,17.0
63851,1.0,1.0,1.0,0.0,1.0,3,188.0,1,1.0,4.0,0.0,12.0
63852,1.0,1.0,1.0,1.0,1.0,3,613.0,1,1.0,1.0,1.0,31.0
63853,1.0,1.0,1.0,1.0,1.0,3,266.0,1,0.0,1.0,0.0,13.0
63854,1.0,1.0,1.0,1.0,1.0,3,111.0,1,1.0,2.0,0.0,9.0
63855,1.0,1.0,1.0,1.0,1.0,3,208.0,1,1.0,3.0,1.0,14.0
63856,1.0,1.0,0.0,1.0,1.0,3,255.0,1,1.0,1.0,0.0,12.0
63857,1.0,1.0,1.0,1.0,1.0,3,452.0,1,1.0,2.0,12.0,25.0
63858,1.0,1.0,1.0,0.0,1.0,3,335.0,1,0.0,6.0,58.0,20.0
63859,0.0,1.0,1.0,0.0,0.0,3,253.0,1,1.0,1.0,2.0,13.0
63860,1.0,1.0,1.0,1.0,1.0,3,180.0,1,1.0,2.0,0.0,9.0
63861,1.0,1.0,1.0,0.0,1.0,3,947.0,1,1.0,1.0,0.0,36.0
63862,0.0,1.0,1.0,0.0,0.0,3,148.0,1,1.0,1.0,0.0,11.0
63863,1.0,1.0,0.0,0.0,1.0,3,360.0,1,1.0,2.0,0.0,19.0
63864,0.0,1.0,1.0,0.0,0.0,3,449.0,1,2.0,4.0,0.0,25.0
63865,0.0,1.0,1.0,1.0,0.0,3,327.0,1,1.0,2.0,0.0,19.0
63866,1.0,1.0,1.0,1.0,1.0,3,246.0,1,1.0,1.0,0.0,13.0
63867,1.0,1.0,0.0,0.0,1.0,3,415.0,1,3.0,2.0,25.0,25.0
63868,1.0,1.0,0.0,0.0,0.0,3,764.0,1,1.0,3.0,3.0,31.0
63869,1.0,1.0,1.0,1.0,1.0,3,403.0,1,2.0,2.0,6.0,21.0
63870,0.0,1.0,1.0,0.0,0.0,3,497.0,1,1.0,3.0,0.0,30.0
63871,1.0,1.0,0.0,0.0,1.0,3,322.0,1,1.0,4.0,0.0,20.0
63872,1.0,1.0,1.0,0.0,1.0,3,516.0,1,1.0,1.0,0.0,26.0
63873,0.0,0.0,1.0,1.0,0.0,3,525.0,1,1.0,6.0,0.0,24.0
63874,1.0,1.0,1.0,1.0,1.0,3,306.0,1,2.0,3.0,53.0,20.0
63875,1.0,1.0,1.0,1.0,0.0,3,738.0,1,1.0,2.0,0.0,44.0
63876,0.0,1.0,1.0,1.0,0.0,3,221.0,1,1.0,1.0,0.0,13.0
63877,0.0,1.0,1.0,1.0,0.0,3,320.0,1,0.0,1.0,26.0,16.0
63878,1.0,1.0,0.0,0.0,0.0,3,187.0,1,1.0,1.0,0.0,12.0
